date,store_id,product_id,qty_sold,price,on_promo,lag_1,lag_7,rolling_mean_7,rolling_std_7,day_of_week,month,promo_effect,predicted_sales
2023-02-19,Store_3,Product_3,36,272,0,31.0,30.0,28.714285714285715,6.317021600783306,6,2,0,34.09266640575488
2023-02-20,Store_3,Product_3,22,158,0,36.0,23.0,29.571428571428573,6.900655593423617,0,2,0,24.771758703166192
2023-02-21,Store_3,Product_3,17,409,0,22.0,32.0,29.428571428571427,7.067699834626679,1,2,0,25.267728822239604
2023-02-22,Store_3,Product_3,25,466,0,17.0,39.0,27.285714285714285,8.320943169983567,2,2,0,22.823299864282646
2023-02-23,Store_3,Product_3,25,332,0,25.0,26.0,25.285714285714285,6.524678426668196,3,2,0,20.47540412601631
2023-02-24,Store_3,Product_3,23,162,0,25.0,20.0,25.142857142857142,6.517376042257441,4,2,0,21.476616165257823
2023-02-25,Store_3,Product_3,34,380,0,23.0,31.0,25.571428571428573,6.214422549123003,5,2,0,33.26649239758887
2023-02-26,Store_3,Product_3,36,172,0,34.0,36.0,26.0,6.733003292241447,6,2,0,33.23281948895264
2023-02-27,Store_3,Product_3,23,168,0,36.0,22.0,26.0,6.733003292241447,0,2,0,22.288686013376967
2023-02-28,Store_3,Product_3,24,297,0,23.0,17.0,26.142857142857142,6.644009116704912,1,2,0,21.817807089494348
2023-03-01,Store_3,Product_3,41,498,1,24.0,25.0,27.142857142857142,5.459809869356689,2,3,41,38.04329503989836
2023-03-02,Store_3,Product_3,37,295,1,41.0,25.0,29.428571428571427,7.41298731635108,3,3,37,39.23460634974723
2023-03-03,Store_3,Product_3,27,129,0,37.0,23.0,31.142857142857142,7.603257447273829,4,3,0,25.15469412460586
2023-03-04,Store_3,Product_3,43,289,1,27.0,34.0,31.714285714285715,7.016986193380773,5,3,43,49.67254974686946
2023-03-05,Store_3,Product_3,52,312,1,43.0,36.0,33.0,8.225975119502118,6,3,52,49.91314710281657
2023-03-06,Store_3,Product_3,22,393,0,52.0,23.0,35.285714285714285,10.965313275875733,0,3,0,26.966252477548302
2023-03-07,Store_3,Product_3,39,279,1,22.0,24.0,35.142857142857146,11.156889820921949,1,3,39,40.84490472128801
2023-03-08,Store_3,Product_3,22,244,0,39.0,41.0,37.285714285714285,10.045136231269508,2,3,0,30.483244951618303
2023-03-09,Store_3,Product_3,25,474,0,22.0,37.0,34.57142857142857,11.35572018642509,3,3,0,25.69896729524669
2023-03-10,Store_3,Product_3,36,239,1,25.0,27.0,32.857142857142854,11.824107738409907,4,3,36,41.62802516307592
2023-03-11,Store_3,Product_3,37,212,0,36.0,43.0,34.142857142857146,11.567606658662159,5,3,0,36.56986289844218
2023-03-12,Store_3,Product_3,30,413,0,37.0,52.0,33.285714285714285,11.010817192111425,6,3,0,36.15412759053784
2023-03-13,Store_3,Product_3,19,122,0,30.0,22.0,30.142857142857142,7.289914755527547,0,3,0,24.65818518498921
2023-03-14,Store_3,Product_3,25,410,0,19.0,39.0,29.714285714285715,7.910210399946998,1,3,0,24.381241884209658
2023-03-15,Store_3,Product_3,20,186,0,25.0,22.0,27.714285714285715,6.872997543873868,2,3,0,24.402729425235012
2023-03-16,Store_3,Product_3,27,455,0,20.0,25.0,27.428571428571427,7.184639700016181,3,3,0,24.602486808068942
2023-03-17,Store_3,Product_3,23,389,0,27.0,36.0,27.714285714285715,7.111359122659294,4,3,0,23.43575282988884
2023-03-18,Store_3,Product_3,27,451,0,23.0,37.0,25.857142857142858,6.229729031789803,5,3,0,34.25993063546358
2023-03-19,Store_3,Product_3,28,326,0,27.0,30.0,24.428571428571427,3.994043183590006,6,3,0,31.574757986977406
2023-03-20,Store_3,Product_3,41,140,1,28.0,19.0,24.142857142857142,3.5790395093550775,0,3,41,34.459360625027216
2023-03-21,Store_3,Product_3,25,290,0,41.0,25.0,27.285714285714285,6.651172470932944,1,3,0,23.81993924254641
2023-03-22,Store_3,Product_3,22,241,0,25.0,20.0,27.285714285714285,6.651172470932944,2,3,0,24.527140866880845
2023-03-23,Store_3,Product_3,27,235,0,22.0,27.0,27.571428571428573,6.320789582985814,3,3,0,24.719941932306803
2023-03-24,Store_3,Product_3,35,401,1,27.0,23.0,27.571428571428573,6.320789582985814,4,3,35,38.17126618035236
2023-03-25,Store_3,Product_3,52,145,1,35.0,27.0,29.285714285714285,6.499084184567573,5,3,52,49.56039686341935
2023-03-26,Store_3,Product_3,47,260,1,52.0,28.0,32.857142857142854,10.605479266690015,6,3,47,49.10311693363218
2023-03-27,Store_3,Product_3,38,485,1,47.0,41.0,35.57142857142857,11.54494323440855,0,3,38,41.84857374755228
2023-03-28,Store_3,Product_3,17,392,0,38.0,25.0,35.142857142857146,11.364103886486543,1,3,0,26.697917806396976
2023-03-29,Store_3,Product_3,26,472,0,17.0,22.0,34.0,12.858201014657327,2,3,0,26.582317222554707
2023-03-30,Store_3,Product_3,22,330,0,26.0,27.0,34.57142857142857,12.313368654395475,3,3,0,27.359279740943396
2023-03-31,Store_3,Product_3,22,456,0,22.0,35.0,33.857142857142854,12.954131534360966,4,3,0,26.19306119059917
2023-04-01,Store_3,Product_3,29,300,0,22.0,52.0,32.0,13.674794331177393,5,4,0,32.07207970561807
2023-04-02,Store_3,Product_3,32,313,0,29.0,47.0,28.714285714285715,10.451702982676869,6,4,0,33.13826818487994
2023-04-03,Store_3,Product_3,20,157,0,32.0,38.0,26.571428571428573,7.067699834626695,0,4,0,22.550171240444847
2023-04-04,Store_3,Product_3,20,492,0,20.0,17.0,24.0,5.259911279353282,1,4,0,21.089662244125517
2023-04-05,Store_3,Product_3,32,131,1,20.0,26.0,24.428571428571427,4.6853368024489095,2,4,32,36.58302569166028
2023-04-06,Store_3,Product_3,18,450,0,32.0,22.0,25.285714285714285,5.498917642418049,3,4,0,21.793244545549964
2023-04-07,Store_3,Product_3,22,410,0,18.0,22.0,24.714285714285715,6.0749289629396594,4,4,0,20.626288123703997
2023-04-08,Store_3,Product_3,29,200,0,22.0,29.0,24.714285714285715,6.0749289629396594,5,4,0,30.45985188603613
2023-04-09,Store_3,Product_3,31,407,0,29.0,32.0,24.714285714285715,6.0749289629396594,6,4,0,31.059097245111026
2023-04-10,Store_3,Product_3,40,135,1,31.0,20.0,24.571428571428573,5.8837953413633315,0,4,40,36.65034050979685
2023-04-11,Store_3,Product_3,20,444,0,40.0,20.0,27.428571428571427,7.828519290754514,1,4,0,23.58422398071631
2023-04-12,Store_3,Product_3,19,266,0,20.0,32.0,27.428571428571427,7.828519290754514,2,4,0,23.764453318027584
2023-04-13,Store_3,Product_3,26,307,0,19.0,18.0,25.571428571428573,8.100558475750228,3,4,0,20.8833154977947
2023-04-14,Store_3,Product_3,35,372,1,26.0,22.0,26.714285714285715,7.3872476993417395,4,4,35,36.195034260207166
2023-04-15,Store_3,Product_3,32,163,0,35.0,29.0,28.571428571428573,7.634508123364304,5,4,0,32.65404921195178
2023-04-16,Store_3,Product_3,28,355,0,32.0,31.0,29.0,7.745966692414915,6,4,0,32.805575010700885
2023-04-17,Store_3,Product_3,21,357,0,28.0,40.0,28.571428571428573,7.699721701835433,0,4,0,24.81091265992273
2023-04-18,Store_3,Product_3,35,204,1,21.0,20.0,25.857142857142858,6.20291790016535,1,4,35,36.622895747759095
2023-04-19,Store_3,Product_3,22,268,0,35.0,19.0,28.0,6.429100507328735,2,4,0,22.6808340367263
2023-04-20,Store_3,Product_3,20,420,0,22.0,26.0,28.428571428571427,5.798193478925041,3,4,0,25.0839110968452
2023-04-21,Store_3,Product_3,33,299,1,20.0,35.0,27.571428571428573,6.604471789556594,4,4,33,38.75757985960274
2023-04-22,Store_3,Product_3,50,127,1,33.0,32.0,27.285714285714285,6.26403186758309,5,4,50,49.44472628503766
2023-04-23,Store_3,Product_3,32,140,0,50.0,28.0,29.857142857142858,10.668154658118013,6,4,0,34.18411875079411
2023-04-24,Store_3,Product_3,19,414,0,32.0,21.0,30.428571428571427,10.659223593632365,0,4,0,24.26439104263701
2023-04-25,Store_3,Product_3,21,266,0,19.0,35.0,30.142857142857142,10.97616465238162,1,4,0,23.15239712352612
2023-04-26,Store_3,Product_3,27,348,0,21.0,22.0,28.142857142857142,11.216484467493594,2,4,0,22.451098250277585
2023-04-27,Store_3,Product_3,23,210,0,27.0,20.0,28.857142857142858,10.91525799708181,3,4,0,21.96173889830106
2023-04-28,Store_3,Product_3,20,306,0,23.0,33.0,29.285714285714285,10.56273774035074,4,4,0,24.135751293575936
2023-04-29,Store_3,Product_3,36,480,0,20.0,50.0,27.428571428571427,10.937049310442413,5,4,0,31.583861111204016
2023-04-30,Store_3,Product_3,51,477,1,36.0,32.0,25.428571428571427,6.502746672423546,6,4,51,47.53706857664761
2023-05-01,Store_3,Product_3,26,305,0,51.0,19.0,28.142857142857142,11.639423975274367,0,5,0,21.389119052824682
2023-05-02,Store_3,Product_3,18,126,0,26.0,21.0,29.142857142857142,11.006491591004757,1,5,0,21.90839508483488
2023-05-03,Store_3,Product_3,25,301,0,18.0,27.0,28.714285714285715,11.426785574755039,2,5,0,22.299829923317944
2023-05-04,Store_3,Product_3,24,185,0,25.0,23.0,28.428571428571427,11.501552690211682,3,5,0,22.123257924260386
2023-05-05,Store_3,Product_3,23,172,0,24.0,20.0,28.571428571428573,11.428869043743955,4,5,0,21.841656414434038
2023-05-06,Store_3,Product_3,37,180,0,23.0,36.0,29.0,11.105554165971846,5,5,0,33.02756512076058
2023-05-07,Store_3,Product_3,30,362,0,37.0,51.0,29.142857142857142,11.216484467493595,6,5,0,32.877837237866615
2023-05-08,Store_3,Product_3,19,399,0,30.0,26.0,26.142857142857142,5.98410593234487,0,5,0,23.10045028871041
2023-05-09,Store_3,Product_3,38,380,1,19.0,18.0,25.142857142857142,6.568322247184466,1,5,38,35.363563705267886
2023-05-10,Store_3,Product_3,40,458,1,38.0,25.0,28.0,7.257180352359168,2,5,40,37.59878207970308
2023-05-11,Store_3,Product_3,24,467,0,40.0,24.0,30.142857142857142,8.35520938154904,3,5,0,25.288795148258163
2023-05-12,Store_3,Product_3,22,363,0,24.0,23.0,30.142857142857142,8.35520938154904,4,5,0,25.512360015089204
2023-05-13,Store_3,Product_3,42,315,1,22.0,37.0,30.0,8.504900548115458,5,5,42,50.98587421798391
2023-05-14,Store_3,Product_3,32,357,0,42.0,30.0,30.714285714285715,9.357960705807107,6,5,0,34.69259251650263
2023-05-15,Store_3,Product_3,18,403,0,32.0,19.0,31.0,9.363047936792162,0,5,0,23.304718987026913
2023-05-16,Store_3,Product_3,38,411,1,18.0,38.0,30.857142857142858,9.581728644118716,1,5,38,38.77757270686484
2023-05-17,Store_3,Product_3,23,316,0,38.0,40.0,30.857142857142858,9.581728644118716,2,5,0,24.97939188960314
2023-05-18,Store_3,Product_3,20,277,0,23.0,24.0,28.428571428571427,9.015859043137016,3,5,0,24.841628304860443
2023-05-19,Store_3,Product_3,19,298,0,20.0,22.0,27.857142857142858,9.459185508075825,4,5,0,24.26707963752357
2023-05-20,Store_3,Product_3,46,465,1,19.0,42.0,27.428571428571427,9.829498848824839,5,5,46,47.092894935946404
2023-05-21,Store_3,Product_3,28,446,0,46.0,32.0,28.0,10.878112581387203,6,5,0,32.70750157291883
2023-05-22,Store_3,Product_3,40,277,1,28.0,18.0,27.428571428571427,10.737118528064943,0,5,40,36.89197007041732
2023-05-23,Store_3,Product_3,40,177,1,40.0,38.0,30.571428571428573,10.737118528064945,1,5,40,39.45853887584046
2023-05-24,Store_3,Product_3,25,338,0,40.0,23.0,30.857142857142858,10.991338581334173,2,5,0,25.360443855067352
2023-05-25,Store_3,Product_3,18,292,0,25.0,20.0,31.142857142857142,10.776959550024229,3,5,0,24.73976129408043
2023-05-26,Store_3,Product_3,26,173,0,18.0,19.0,30.857142857142858,11.14194135430888,4,5,0,22.99233723189536
2023-05-27,Store_3,Product_3,36,389,0,26.0,46.0,31.857142857142858,10.17232473312722,5,5,0,35.3669608927298
2023-05-28,Store_3,Product_3,37,226,0,36.0,28.0,30.428571428571427,8.40351400421567,6,5,0,34.068820298059045
2023-05-29,Store_3,Product_3,17,236,0,37.0,40.0,31.714285714285715,8.654753717163949,0,5,0,24.9167841922585
2023-05-30,Store_3,Product_3,21,398,0,17.0,40.0,28.428571428571427,9.324826054805646,1,5,0,22.91653576503948
2023-05-31,Store_3,Product_3,18,368,0,21.0,25.0,25.714285714285715,8.077010290825218,2,5,0,20.883532783243762
2023-06-01,Store_3,Product_3,24,116,0,18.0,18.0,24.714285714285715,8.596787882969029,3,6,0,20.829569951004224
2023-06-02,Store_3,Product_3,21,439,0,24.0,26.0,25.571428571428573,8.100558475750226,4,6,0,20.697006947789905
2023-06-03,Store_3,Product_3,27,363,0,21.0,36.0,24.857142857142858,8.275034167675182,5,6,0,32.44758599434593
2023-06-04,Store_3,Product_3,34,438,0,27.0,37.0,23.571428571428573,6.827814263660722,6,6,0,32.35513744891629
2023-06-05,Store_3,Product_3,37,458,1,34.0,17.0,23.142857142857142,5.871642911161377,0,6,37,37.20947952833383
2023-06-06,Store_3,Product_3,25,355,0,37.0,21.0,26.0,7.118052168020959,1,6,0,22.03094189870054
2023-06-07,Store_3,Product_3,22,301,0,25.0,18.0,26.571428571428573,6.8033605141661795,2,6,0,22.47875579049034
2023-06-08,Store_3,Product_3,26,385,0,22.0,24.0,27.142857142857142,6.09449400220054,3,6,0,24.74126046088761
2023-06-09,Store_3,Product_3,26,337,0,26.0,21.0,27.428571428571427,5.968169536721359,4,6,0,24.318008063999972
2023-06-10,Store_3,Product_3,29,372,0,26.0,27.0,28.142857142857142,5.336308693862426,5,6,0,32.58849919289078
2023-06-11,Store_3,Product_3,49,460,1,29.0,34.0,28.428571428571427,5.318431562567627,6,6,49,46.71794835207076
2023-06-12,Store_3,Product_3,24,276,0,49.0,37.0,30.571428571428573,9.396047801374554,0,6,0,24.899572845796488
2023-06-13,Store_3,Product_3,19,180,0,24.0,25.0,28.714285714285715,9.196272536817828,1,6,0,24.24689897900138
2023-06-14,Store_3,Product_3,17,425,0,19.0,22.0,27.857142857142858,9.856107606091685,2,6,0,22.33632388094583
2023-06-15,Store_3,Product_3,26,323,0,17.0,26.0,27.142857142857142,10.510765456244929,3,6,0,21.10695647233616
2023-06-16,Store_3,Product_3,25,488,0,26.0,26.0,27.142857142857142,10.510765456244929,4,6,0,22.537131431397825
2023-06-17,Store_3,Product_3,31,198,0,25.0,29.0,27.0,10.535653752852795,5,6,0,30.35475503562172
2023-06-18,Store_3,Product_3,32,288,0,31.0,49.0,27.285714285714285,10.625665245280556,6,6,0,32.450375380097874
2023-06-19,Store_3,Product_3,20,145,0,32.0,24.0,24.857142857142858,5.580578567035705,0,6,0,21.994884857363264
2023-06-20,Store_3,Product_3,18,230,0,20.0,19.0,24.285714285714285,5.879747322073432,1,6,0,20.509128078344364
2023-06-21,Store_3,Product_3,25,397,0,18.0,17.0,24.142857142857142,6.039552175136133,2,6,0,20.360489425851217
2023-06-22,Store_3,Product_3,26,183,0,25.0,26.0,25.285714285714285,5.154748157905458,3,6,0,21.537102651668718
2023-06-23,Store_3,Product_3,27,256,0,26.0,25.0,25.285714285714285,5.154748157905458,4,6,0,21.635320757647918
2023-06-24,Store_3,Product_3,35,424,0,27.0,31.0,25.571428571428573,5.19156825558348,5,6,0,33.00199758717302
2023-06-25,Store_3,Product_3,34,344,0,35.0,32.0,26.142857142857142,6.039552175136135,6,6,0,34.3562806550268
2023-06-26,Store_3,Product_3,26,417,0,34.0,20.0,26.428571428571427,6.399404734221934,0,6,0,23.846002800254045
2023-06-27,Store_3,Product_3,22,401,0,26.0,18.0,27.285714285714285,5.765248931147414,1,6,0,21.959209531551956
2023-06-28,Store_3,Product_3,21,169,0,22.0,25.0,27.857142857142858,4.81070235442376,2,6,0,24.356258833893754
2023-06-29,Store_3,Product_3,42,266,1,21.0,26.0,27.285714285714285,5.407226205560148,3,6,42,39.64481530432395
2023-06-30,Store_3,Product_3,23,111,0,42.0,27.0,29.571428571428573,7.678045386189257,4,6,0,24.762777343970686
2023-07-01,Store_3,Product_3,29,422,0,23.0,35.0,29.0,8.041558721209952,5,7,0,32.95517044647414
2023-07-02,Store_3,Product_3,28,494,0,29.0,34.0,28.142857142857142,7.603257447273831,6,7,0,32.699690449787724
2023-07-03,Store_3,Product_3,26,262,0,28.0,26.0,27.285714285714285,7.158079018710005,0,7,0,24.13185360548416
2023-07-04,Store_3,Product_3,22,302,0,26.0,22.0,27.285714285714285,7.158079018710005,1,7,0,24.355348183221732
2023-07-05,Store_3,Product_3,19,216,0,22.0,21.0,27.285714285714285,7.158079018710005,2,7,0,24.63896919489304
2023-07-06,Store_3,Product_3,24,205,0,19.0,42.0,27.0,7.483314773547959,3,7,0,23.94959793831698
2023-07-07,Store_3,Product_3,18,406,0,24.0,23.0,24.428571428571427,3.505098327538814,4,7,0,21.627895456385495
2023-07-08,Store_3,Product_3,30,236,0,18.0,29.0,23.714285714285715,4.270608298368786,5,7,0,30.57143884296933
2023-07-09,Store_3,Product_3,36,268,0,30.0,28.0,23.857142857142858,4.488079449258697,6,7,0,29.97220624692517
2023-07-10,Store_3,Product_3,27,137,0,36.0,26.0,25.0,6.350852961085971,0,7,0,21.955796087617543
2023-07-11,Store_3,Product_3,36,226,1,27.0,22.0,25.142857142857142,6.388233230676923,1,7,36,37.89480564540393
2023-07-12,Store_3,Product_3,21,392,0,36.0,19.0,27.142857142857142,7.358183005529171,2,7,0,22.425403083436155
2023-07-13,Store_3,Product_3,21,115,0,21.0,24.0,27.428571428571427,7.02037850017472,3,7,0,24.159648490921203
2023-07-14,Store_3,Product_3,25,497,0,21.0,18.0,27.0,7.348469228349613,4,7,0,22.22274806909523
2023-07-15,Store_3,Product_3,32,427,0,25.0,30.0,28.0,6.324555320336851,5,7,0,33.68240024287761
2023-07-16,Store_3,Product_3,28,451,0,32.0,36.0,28.285714285714285,6.473388749701587,6,7,0,35.084072090023
2023-07-17,Store_3,Product_3,26,296,0,28.0,27.0,27.142857142857142,5.520524474738938,0,7,0,24.21038268871497
2023-07-18,Store_3,Product_3,37,362,1,26.0,36.0,27.0,5.537749241945487,1,7,37,37.119635515965335
2023-07-19,Store_3,Product_3,38,485,1,37.0,21.0,27.142857142857142,5.814595756329494,2,7,38,38.28056046025609
2023-07-20,Store_3,Product_3,18,113,0,38.0,21.0,29.571428571428573,6.34710282614954,3,7,0,24.401995457881156
2023-07-21,Store_3,Product_3,21,360,0,18.0,25.0,29.142857142857142,7.081162132225073,4,7,0,24.77035963327794
2023-07-22,Store_3,Product_3,37,473,0,21.0,32.0,28.571428571428573,7.612646120264762,5,7,0,32.690560318395185
2023-07-23,Store_3,Product_3,45,377,1,37.0,28.0,29.285714285714285,8.199883855158951,6,7,45,48.1944001229764
2023-07-24,Store_3,Product_3,18,303,0,45.0,26.0,31.714285714285715,10.061714328984722,0,7,0,25.456696614068814
2023-07-25,Store_3,Product_3,25,301,0,18.0,37.0,30.571428571428573,11.20799034702693,1,7,0,22.75823051573376
2023-07-26,Store_3,Product_3,25,177,0,25.0,38.0,28.857142857142858,10.976164652381616,2,7,0,23.301020362619905
2023-07-27,Store_3,Product_3,24,157,0,25.0,18.0,27.0,10.246950765959653,3,7,0,21.724543253053685
2023-07-28,Store_3,Product_3,18,234,0,24.0,21.0,27.857142857142858,9.599107101332827,4,7,0,23.600764026087813
2023-07-29,Store_3,Product_3,43,440,1,18.0,37.0,27.428571428571427,10.01427552475542,5,7,43,47.50296117923375
2023-07-30,Store_3,Product_3,29,143,0,43.0,45.0,28.285714285714285,11.161157134071258,6,7,0,33.14946285190238
2023-07-31,Store_3,Product_3,19,231,0,29.0,18.0,26.0,8.485281374238635,0,7,0,21.78837762192925
2023-08-01,Store_3,Product_3,19,393,0,19.0,25.0,26.142857142857142,8.33523787760083,1,8,0,22.34124936361234
2023-08-02,Store_3,Product_3,20,271,0,19.0,25.0,25.285714285714285,8.7695360142235,2,8,0,21.18103477881057
2023-08-03,Store_3,Product_3,19,423,0,20.0,24.0,24.571428571428573,8.997354108424434,3,8,0,20.9598790968014
2023-08-04,Store_3,Product_3,32,288,1,19.0,18.0,23.857142857142858,9.245333443212935,4,8,32,34.5128999289536
2023-08-05,Store_3,Product_3,43,345,1,32.0,43.0,25.857142857142858,9.281317640446224,5,8,43,47.12229598111756
2023-08-06,Store_3,Product_3,34,132,0,43.0,29.0,25.857142857142858,9.281317640446224,6,8,0,31.807292153805193
2023-08-07,Store_3,Product_3,25,437,0,34.0,19.0,26.571428571428573,9.744351233016083,0,8,0,22.55213073195954
2023-08-08,Store_3,Product_3,34,315,1,25.0,19.0,27.428571428571427,9.216961590045933,1,8,34,36.59205767308622
2023-08-09,Store_3,Product_3,25,279,0,34.0,20.0,29.571428571428573,8.657504314314956,2,8,0,24.594440004858114
2023-08-10,Store_3,Product_3,20,359,0,25.0,19.0,30.285714285714285,7.910210399947003,3,8,0,23.858400149919408
2023-08-11,Store_3,Product_3,21,442,0,20.0,32.0,30.428571428571427,7.678045386189255,4,8,0,25.412036873602624
2023-08-12,Store_3,Product_3,49,430,1,21.0,43.0,28.857142857142858,8.395009855633978,5,8,49,50.4548602011729
2023-08-13,Store_3,Product_3,33,241,0,49.0,34.0,29.714285714285715,10.193368525897759,6,8,0,34.499252943868576
2023-08-14,Store_3,Product_3,24,214,0,33.0,25.0,29.571428571428573,10.130106002359936,0,8,0,23.459912049539167
2023-08-15,Store_3,Product_3,18,351,0,24.0,34.0,29.428571428571427,10.212037714663781,1,8,0,24.283856748853136
2023-08-16,Store_3,Product_3,18,370,0,18.0,25.0,27.142857142857142,10.792413561210099,2,8,0,21.71274243589531
2023-08-17,Store_3,Product_3,18,181,0,18.0,20.0,26.142857142857142,11.33473380702836,3,8,0,20.832904687792055
2023-08-18,Store_3,Product_3,20,134,0,18.0,21.0,25.857142857142858,11.538754575033577,4,8,0,20.972019285742412
2023-08-19,Store_3,Product_3,33,329,0,20.0,49.0,25.714285714285715,11.614850920470872,5,8,0,30.504213165148258
2023-08-20,Store_3,Product_3,44,154,1,33.0,33.0,23.428571428571427,6.876460883747934,6,8,44,47.368108419630495
2023-08-21,Store_3,Product_3,19,414,0,44.0,24.0,25.0,9.983319421248016,0,8,0,22.28962717541932
2023-08-22,Store_3,Product_3,23,489,0,19.0,18.0,24.285714285714285,10.242302568502996,1,8,0,20.981171540530124
2023-08-23,Store_3,Product_3,26,144,0,23.0,18.0,25.0,9.899494936611724,2,8,0,21.40006216914777
2023-08-24,Store_3,Product_3,26,108,0,26.0,18.0,26.142857142857142,9.406178314075895,3,8,0,21.781219365049846
2023-08-25,Store_3,Product_3,42,430,1,26.0,20.0,27.285714285714285,8.71233389539009,4,8,42,36.634178830835864
2023-08-26,Store_3,Product_3,42,110,1,42.0,33.0,30.428571428571427,9.571783930858908,5,8,42,49.084554723595986
2023-08-27,Store_3,Product_3,28,221,0,42.0,44.0,31.714285714285715,10.531132982958818,6,8,0,35.99750215311111
2023-08-28,Store_3,Product_3,42,447,1,28.0,19.0,29.428571428571427,9.052755434252168,0,8,42,38.246561861014335
2023-08-29,Store_3,Product_3,25,430,0,42.0,23.0,32.714285714285715,8.807464366741984,1,8,0,25.51878431329602
2023-08-30,Store_3,Product_3,34,296,1,25.0,26.0,33.0,8.465616732800267,2,8,34,42.02452087425067
2023-08-31,Store_3,Product_3,26,327,0,34.0,26.0,34.142857142857146,7.88307409218373,3,8,0,27.783066047946797
2023-09-01,Store_3,Product_3,18,342,0,26.0,42.0,34.142857142857146,7.88307409218373,4,9,0,25.639749017931702
2023-09-02,Store_3,Product_3,31,226,0,18.0,42.0,30.714285714285715,9.031690238899346,5,9,0,34.46191077200828
2023-09-03,Store_3,Product_3,52,387,1,31.0,28.0,29.142857142857142,7.581305327988817,6,9,52,48.075982485433215
2023-09-04,Store_3,Product_3,41,265,1,52.0,42.0,32.57142857142857,11.428869043743951,0,9,41,41.23068400882389
2023-09-05,Store_3,Product_3,23,346,0,41.0,25.0,32.42857142857143,11.296860077873355,1,9,0,25.48841334464985
2023-09-06,Store_3,Product_3,32,195,1,23.0,34.0,32.142857142857146,11.538754575033575,2,9,32,40.38337111493226
2023-09-07,Store_3,Product_3,26,478,0,32.0,26.0,31.857142857142858,11.509830167130687,3,9,0,25.528167751923746
2023-09-08,Store_3,Product_3,20,433,0,26.0,18.0,31.857142857142858,11.509830167130687,4,9,0,23.14558057778394
2023-09-09,Store_3,Product_3,36,236,0,20.0,31.0,32.142857142857146,11.126972805283788,5,9,0,35.97059705058497
2023-09-10,Store_3,Product_3,46,160,1,36.0,52.0,32.857142857142854,11.20161552974354,6,9,46,49.38690066903169
2023-09-11,Store_3,Product_3,26,395,0,46.0,41.0,32.0,9.60902353693311,0,9,0,25.028132706362957
2023-09-12,Store_3,Product_3,24,254,0,26.0,23.0,29.857142857142858,8.914941978285198,1,9,0,25.12519575484607
2023-09-13,Store_3,Product_3,41,168,1,24.0,32.0,30.0,8.793937305515342,2,9,41,40.65136453853897
2023-09-14,Store_3,Product_3,22,446,0,41.0,26.0,31.285714285714285,9.741907508530506,3,9,0,25.2707942725847
2023-09-15,Store_3,Product_3,39,348,1,22.0,20.0,30.714285714285715,10.209705932988294,4,9,39,39.53191543135901
2023-09-16,Store_3,Product_3,50,427,1,39.0,36.0,33.42857142857143,9.378293072429662,5,9,50,50.41408864370501
2023-09-17,Store_3,Product_3,29,182,0,50.0,46.0,35.42857142857143,11.311603818751001,6,9,0,37.460884420895155
2023-09-18,Store_3,Product_3,23,310,0,29.0,26.0,33.0,10.456258094238805,0,9,0,25.912309912268007
2023-09-19,Store_3,Product_3,25,226,0,23.0,24.0,32.57142857142857,10.84523156133832,1,9,0,25.54760593479114
2023-09-20,Store_3,Product_3,42,206,1,25.0,41.0,32.714285714285715,10.719363875937933,2,9,42,40.282368749780154
2023-09-21,Store_3,Product_3,38,486,1,42.0,22.0,32.857142857142854,10.854009572942388,3,9,38,39.427065556877274
2023-09-22,Store_3,Product_3,18,247,0,38.0,39.0,35.142857142857146,9.822229404579785,4,9,0,25.557676553882583
2023-09-23,Store_3,Product_3,36,277,0,18.0,50.0,32.142857142857146,11.509830167130687,5,9,0,35.38677576621112
2023-09-24,Store_3,Product_3,35,365,0,36.0,29.0,30.142857142857142,8.78310065653686,6,9,0,34.13850963768057
2023-09-25,Store_3,Product_3,36,128,1,35.0,23.0,31.0,8.94427190999922,0,9,36,39.62672024429246
2023-09-26,Store_3,Product_3,26,250,0,36.0,25.0,32.857142857142854,8.335237877600834,1,9,0,26.150742622105557
2023-09-27,Store_3,Product_3,18,231,0,26.0,42.0,33.0,8.185352771872521,2,9,0,25.732617322684074
2023-09-28,Store_3,Product_3,20,440,0,18.0,38.0,29.571428571428573,8.791229395580308,3,9,0,23.876588179616864
2023-09-29,Store_3,Product_3,21,292,0,20.0,18.0,27.0,8.544003745317582,4,9,0,23.03445845399134
2023-09-30,Store_3,Product_3,35,234,0,21.0,36.0,27.428571428571427,8.079957567073926,5,9,0,32.076608918492255
2023-10-01,Store_3,Product_3,29,164,0,35.0,35.0,27.285714285714285,7.910210399946987,6,10,0,32.57477266234051
2023-10-02,Store_3,Product_3,23,381,0,29.0,36.0,26.428571428571427,7.230886134196495,0,10,0,22.836733524341618
2023-10-03,Store_3,Product_3,22,497,0,23.0,26.0,24.571428571428573,5.91205386920499,1,10,0,21.125135891621294
2023-10-04,Store_3,Product_3,22,271,0,22.0,18.0,24.0,5.944184833375729,2,10,0,19.87103143326696
2023-10-05,Store_3,Product_3,20,265,0,22.0,20.0,24.571428571428573,5.442338432976064,3,10,0,20.08202119539483
2023-10-06,Store_3,Product_3,42,418,1,20.0,21.0,24.571428571428573,5.442338432976064,4,10,42,36.66551644390846
